HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"2009.12.45.00","3","Other","[""liters""]","7.85¢/liter","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.19.00.00","2","Other","[""liters""]","7.85¢/liter","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"","1","Grapefruit juice; pomelo juice:","","","","","",""
"2009.21","2","Of a Brix value not exceeding 20:","","","","","",""
"2009.21.20.00","3","Not concentrated and not made from a juice having a degree of concentration of 1.5 or more (as determined before correction to the nearest 0.5 degree)","[""liters""]","4.5¢/ liter","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.21.40","3","Other","","7.9¢/liter","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.21.40.20","4","Frozen","[""liters""]","","","","",""
"2009.21.40.40","4","Other","[""liters""]","","","","",""
"2009.29.00","2","Other","","7.9¢/liter","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.29.00.20","3","Frozen","[""liters""]","","","","",""
"2009.29.00.40","3","Other","[""liters""]","","","","",""
"","1","Juice of any other single citrus fruit:","","","","","",""
"2009.31","2","Of a Brix value not exceeding 20:","","","","","",""
"","3","Lime:","","","","","",""
"2009.31.10","4","Unfit for beverage purposes","","1.8¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11¢/kg","",""
"2009.31.10.20","5","Not concentrated","[""kg"",""liters""]","","","","",""
"2009.31.10.40","5","Concentrated","[""kg"",""liters""]","","","","",""
"2009.31.20","4","Other","","1.7¢/liter","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.31.20.20","5","Not concentrated","[""liters""]","","","","",""
"2009.31.20.40","5","Concentrated","[""liters""]","","","","",""
"","3","Other:","","","","","",""
"2009.31.40.00","4","Not concentrated","[""liters""]","3.4¢/liter","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.31.60","4","Concentrated","","7.9¢/liter","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"","5","Lemon juice:","","","","","",""
"2009.31.60.20","6","Frozen","[""liters""]","","","","",""
"2009.31.60.40","6","Other","[""liters""]","","","","",""
"2009.31.60.60","5","Other","[""liters""]","","","","",""
"2009.39","2","Other:","","","","","",""
"","3","Lime:","","","","","",""
"2009.39.10.00","4","Unfit for beverage purposes","[""kg"",""liters""]","1.8¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11¢/kg","",""
"2009.39.20.00","4","Other","[""liters""]","1.7¢/liter","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.39.60","3","Other","","7.9¢/liter","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"","4","Lemon juice:","","","","","",""
"2009.39.60.20","5","Frozen","[""liters""]","","","","",""
"2009.39.60.40","5","Other","[""liters""]","","","","",""
"2009.39.60.60","4","Other","[""liters""]","","","","",""
"","1","Pineapple juice:","","","","","",""
"2009.41","2","Of a Brix value not exceeding 20:","","","","","",""
"2009.41.20.00","3","Not concentrated, or having a degree of concentration of not more than 3.5 (as determined before correction to the nearest 0.5 degree)","[""liters""]","4.2¢/liter","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.41.40","3","Other","","1¢/liter","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","18¢/liter","",""
"2009.41.40.20","4","Frozen","[""liters""]","","","","",""
"2009.41.40.40","4","Other","[""liters""]","","","","",""
"2009.49","2","Other:","","","","","",""
"2009.49.20.00","3","Not concentrated, or having a degree of concentration of not more than 3.5 (as determined before correction to the nearest 0.5 degree)","[""liters""]","4.2¢/liter","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","18¢/liter","",""
"2009.49.40","3","Other","","1¢/liter","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","18¢/liter","",""
"2009.49.40.20","4","Frozen","[""liters""]","","","","",""
"2009.49.40.40","4","Other","[""liters""]","","","","",""
"2009.50.00","1","Tomato juice","","0.14¢/liter","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4¢/liter","",""
"2009.50.00.10","2","In airtight containers","[""liters"",""kg""]","","","","",""
"2009.50.00.90","2","Other","[""liters"",""kg""]","","","","",""
"","1","Grape juice (including grape must):","","","","","",""
"2009.61.00","2","Of a Brix value not exceeding 30","","4.4¢/liter","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","26¢/liter","",""
"2009.61.00.20","3","Not concentrated","[""liters""]","","","","",""
"","3","Concentrated:","","","","","",""
"2009.61.00.40","4","Frozen","[""liters""]","","","","",""
"2009.61.00.60","4","Other","[""liters""]","","","","",""
"2009.69.00","2","Other","","4.4¢/liter","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","26¢/liter","",""
"2009.69.00.40","3","Frozen","[""liters""]","","","","",""
"2009.69.00.60","3","Other","[""liters""]","","","","",""
"","1","Apple juice:","","","","","",""
"2009.71.00.00","2","Of a Brix value not exceeding 20","[""liters"",""kg""]","Free","","1.3¢/liter","",""
"2009.79.00","2","Other","","Free","","1.3¢/liter","",""
"","3","Frozen:","","","","","",""
"2009.79.00.15","4","Certified organic","[""liters""]","","","","",""
"2009.79.00.17","4","Other","[""liters""]","","","","",""
"2009.79.00.20","3","Other","[""liters""]","","","","",""
"","1","Juice of any other single fruit, nut or vegetable:","","","","","",""
"2009.81.00.00","2","Cranberry (<i>Vaccinium macrocarpon, Vaccinium oxycoccos) juice; lingonberry (Vaccinium, vitis-idaea</i>) juice","[""liters""]","0.5¢/liter","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"2009.89","2","Other:","","","","","",""
"","3","Fruit juice:","","","","","",""
"2009.89.20.00","4","Pear juice","[""liters""]","Free","","1.3¢/liter","",""
"2009.89.40.00","4","Prune juice","[""liters""]","0.64¢/liter","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","18¢/liter","",""
"2009.89.65","4","Cherry Juice","","0.5¢/liter","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"","5","Tart cherry juice concentrate:","","","","","",""
"2009.89.65.15","6","Certified organic","[""liters""]","","","","",""
"2009.89.65.20","6","Other","[""liters""]","","","","",""
"","5","Tart cherry juice:","","","","","",""
"2009.89.65.30","6","Certified organic","[""liters""]","","","","",""
"2009.89.65.40","6","Other","[""liters""]","","","","",""
"2009.89.65.50","5","Other","[""liters""]","","","","",""
"2009.89.70","4","Other","","0.5¢/liter","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
"","5","Berry juice:","","","","","",""
"2009.89.70.31","6","Blueberry juice, including concentrate","[""liters""]","","","","",""
"2009.89.70.55","6","Red raspberry juice, including concentrate","[""liters""]","","","","",""
"2009.89.70.65","6","Other","[""liters""]","","","","",""
"2009.89.70.70","5","Mango Juice","[""liters""]","","","","",""
"2009.89.70.91","5","Other","[""liters""]","","","","",""
"2009.89.80","3","Vegetable juice","","0.2¢/liter","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4¢/liter","",""
"2009.89.80.31","4","In airtight containers","[""liters"",""kg""]","","","","",""
"2009.89.80.39","4","Other","[""liters"",""kg""]","","","","",""
"2009.90","1","Mixtures of juices:","","","","","",""
"2009.90.20.00","2","Vegetable","[""liters""]","0.2¢/liter","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4¢/liter","",""
"2009.90.40.00","2","Other","[""liters""]","7.4¢/liter","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18¢/liter","",""
