HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"4011.10.10.20","3","Having a rim diameter greater than <il>33.02 cm (13 inches)</il> but not more than <il>35.56 cm (14 inches)</il>","[""No.""]","","","","",""
"4011.10.10.30","3","Having a rim diameter greater than <il>35.56 cm (14 inches)</il> but not more than <il>38.10 cm (15 inches)</il>","[""No.""]","","","","",""
"4011.10.10.40","3","Having a rim diameter greater than <il>38.10 cm (15 inches)</il> but not more than <il>40.64 cm (16 inches)</il>","[""No.""]","","","","",""
"4011.10.10.50","3","Having a rim diameter greater than <il>40.64 cm (16 inches)</il> but not more than <il>43.18 cm (17 inches)</il>","[""No.""]","","","","",""
"4011.10.10.60","3","Having a rim diameter greater than <il>43.18 cm (17 inches)</il> but not more than <il>45.72 cm (18 inches)</il>","[""No.""]","","","","",""
"4011.10.10.70","3","Having a rim diameter greater than <il>45.72 cm (18 inches)</il>","[""No.""]","","","","",""
"4011.10.50.00","2","Other","[""No.""]","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.20","1","Of a kind used on buses or trucks:","","","","","",""
"4011.20.10","2","Radial","","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","3","On-the-highway:","","","","","",""
"4011.20.10.05","4","Light truck","[""No.""]","","","","",""
"4011.20.10.15","4","Other","[""No.""]","","","","",""
"","3","Off-the-highway:","","","","","",""
"4011.20.10.25","4","For use on a rim measuring 40.6 cm or more in diameter","[""No.""]","","","","",""
"4011.20.10.35","4","Other","[""No.""]","","","","",""
"4011.20.50","2","Other","","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","3","On-the-highway:","","","","","",""
"4011.20.50.10","4","Light truck","[""No.""]","","","","",""
"4011.20.50.20","4","Other","[""No.""]","","","","",""
"","3","Off-the-highway:","","","","","",""
"4011.20.50.30","4","For use on a rim measuring <il>40.6 cm</il> or more in diameter","[""No.""]","","","","",""
"4011.20.50.50","4","Other","[""No.""]","","","","",""
"4011.30.00","1","Of a kind used on aircraft","","Free","","30%","",""
"4011.30.00.10","2","For use in civil aircraft","[""No.""]","","","","",""
"4011.30.00.50","2","Other","[""No.""]","","","","",""
"4011.40.00.00","1","Of a kind used on motorcycles","[""No.""]","Free","","10%","",""
"4011.50.00.00","1","Of a kind used on bicycles","[""No.""]","Free","","10%","",""
"4011.70.00","1","Of a kind used on agricultural or forestry vehicles and machines","","Free","","Free","",""
"4011.70.00.10","2","Having a ""herring-bone"" or similar tread","[""No.""]","","","","",""
"4011.70.00.50","2","Other","[""No.""]","","","","",""
"4011.80","1","Of a kind used on construction, mining or industrial handling vehicles and machines:","","","","","",""
"4011.80.10","2","Having a ""herring-bone"" or similar tread","","Free","","10%","",""
"4011.80.10.10","3","Having a rim size not exceeding 61 cm","[""No.""]","","","","",""
"4011.80.10.20","3","Having a rim size exceeding 61 cm","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"4011.80.20","3","Radial","","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.80.20.10","4","Having a rim size not exceeding 61 cm","[""No.""]","","","","",""
"4011.80.20.20","4","Having a rim size exceeding 61 cm","[""No.""]","","","","",""
"4011.80.80","3","Other","","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.80.80.10","4","Having a rim size not exceeding 61 cm","[""No.""]","","","","",""
"4011.80.80.20","4","Having a rim size exceeding 61 cm","[""No.""]","","","","",""
"4011.90","1","Other:","","","","","",""
"4011.90.10","2","Having a ""herring-bone"" or similar tread","","Free","","10%","",""
"4011.90.10.10","3","Of a kind used on golf carts, all-terrain vehicles, and for turf, lawn and garden, and trailer applications","[""No.""]","","","","",""
"4011.90.10.50","3","Other","[""No.""]","","","","",""
"4011.90.20","2","Radial","","4%","Free (A*,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.90.20.10","3","Of a kind used on golf carts, all-terrain vehicles, and for turf, lawn and garden, and trailer applications","[""No.""]","","","","",""
"4011.90.20.50","3","Other","[""No.""]","","","","",""
"4011.90.80","2","Other","","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.90.80.10","3","Of a kind used on golf carts, all-terrain vehicles, and for turf, lawn and garden, and trailer applications","[""No.""]","","","","",""
"4011.90.80.50","3","Other","[""No.""]","","","","",""
"4012","0","Retreaded or used pneumatic tires of rubber; solid or cushion tires, tire treads and tire flaps, of rubber:","","","","","",""
"","1","Retreaded tires:","","","","","",""
"4012.11","2","Of a kind used on motor cars (including station wagons and racing cars):","","","","","",""
"4012.11.40.00","3","Radial","[""No.""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4012.11.80.00","3","Other","[""No.""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4012.12","2","Of a kind used on buses or trucks:","","","","","",""
"4012.12.40","3","Radial","","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","4","On-the-highway truck and bus tires:","","","","","",""
"4012.12.40.15","5","Light truck","[""No.""]","","","","",""
"4012.12.40.25","5","Other","[""No.""]","","","","",""
"4012.12.40.35","4","Other","[""No.""]","","","","",""
"4012.12.80","3","Other","","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","4","On-the-highway truck and bus tires:","","","","","",""
"4012.12.80.19","5","Light truck","[""No.""]","","","","",""
"4012.12.80.29","5","Other","[""No.""]","","","","",""
"4012.12.80.50","4","Other","[""No.""]","","","","",""
"4012.13.00","2","Of a kind used on aircraft","","Free","","30%","",""
"4012.13.00.10","3","For use in civil aircraft","[""No.""]","","","","",""
"4012.13.00.50","3","Other","[""No.""]","","","","",""
"4012.19","2","Other:","","","","","",""
"4012.19.20.00","3","Designed for tractors provided for in subheadings 8701.91.10, 8701.92.10, 8701.93.10, 8701.94.10 or 8701.95.10 or for agricultural or horticultural machinery or implements provided for in chapter 84 or in subheading 8716.80.10","[""No.""]","Free","","Free","",""
"","3","Other:","","","","","",""
"4012.19.40.00","4","Radial","[""No.""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4012.19.80.00","4","Other","[""No.""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4012.20","1","Used pneumatic tires:","","","","","",""
"4012.20.10","2","Aircraft","","Free","","30%","",""
"4012.20.10.10","3","For use in civil aircraft","[""No.""]","","","","",""
"4012.20.10.50","3","Other","[""No.""]","","","","",""
"","2","Designed for tractors provided for in subheadings 8701.91.10, 8701.92.10, 8701.93.10, 8701.94.10 or 8701.95.10 or for agricultural or horticultural machinery or implements provided for in chapter 84 or in subheading 8716.80.10:","","","","","",""
"4012.20.15.00","3","Of a kind used on vehicles, including tractors, for the on-highway transport of passengers or goods","[""No.""]","Free","","Free","",""
"4012.20.45.00","3","Other","[""No.""]","Free","","Free","",""
"","2","Other:","","","","","",""
"4012.20.60.00","3","Of a kind used on vehicles, including tractors, for the on-highway transport of passengers or goods, or on vehicles of heading 8705","[""No.""]","Free","","10%","",""
"4012.20.80.00","3","Other","[""No.""]","Free","","10%","",""
"4012.90","1","Other:","","","","","",""
"4012.90.10.00","2","Solid or cushion tires","[""No.""]","Free","","25%","",""
"","2","Other:","","","","","",""
"","3","Of natural rubber:","","","","","",""
"4012.90.30.00","4","Bicycle rim strips","[""kg"",""No.""]","Free","","35%","",""
"4012.90.45.00","4","Other","[""kg"",""No.""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Other:","","","","","",""
"4012.90.70.00","4","Bicycle rim strips","[""kg"",""No.""]","Free","","80%","",""
"4012.90.90.00","4","Other","[""kg"",""No.""]","2.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4013","0","Inner tubes, of rubber:","","","","","",""
"4013.10.00","1","Of a kind used on motor cars (including station wagons and racing cars), buses or trucks","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4013.10.00.10","2","Motor car","[""No.""]","","","","",""
"4013.10.00.20","2","Truck and bus","[""No.""]","","","","",""
"4013.20.00.00","1","Of a kind used on bicycles","[""No.""]","Free","","30%","",""
"4013.90","1","Other:","","","","","",""
"4013.90.10.00","2","Designed for tires provided for in subheadings 4011.70.00, 4012.19.20, 4012.20.15 and 4012.20.45","[""No.""]","Free","","Free","",""
"4013.90.50","2","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4013.90.50.10","3","Motorcycle (including moped)","[""No.""]","","","","",""
"4013.90.50.50","3","Other","[""No.""]","","","","",""
"4014","0","Hygienic or pharmaceutical articles (including nursing nipples), of vulcanized rubber other than hard rubber, with or without fittings of hard rubber:","","","","","",""
"4014.10.00.00","1","Sheath contraceptives","[""gross""]","Free","","25%","",""
"4014.90","1","Other:","","","","","",""
"4014.90.10.00","2","Nursing nipples","[""gross""]","Free","","25%","",""
"4014.90.50.00","2","Other","[""No.""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4015","0","Articles of apparel and clothing accessories (including gloves, mittens and mitts), for all purposes, of vulcanized rubber other than hard rubber:","","","","","",""
"","1","Gloves, mittens and mitts:","","","","","",""
"4015.12","2","Of a kind used for medical, surgical, dental or veterinary purposes:","","","","","",""
"4015.12.10","3","Of a kind used for medical or surgical purposes","","Free","","25%","",""
"4015.12.10.10","4","Medical gloves, mittens and mitts","[""doz. prs.""]","","","","",""
"4015.12.10.20","4","Surgical gloves, mittens and mitts","[""doz. prs.""]","","","","",""
"4015.12.90.00","3","Other","[""doz. prs.""]","14%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","75%","",""
"4015.19","2","Other:","","","","","",""
"4015.19.11","3","Seamless","","3%","Free 
(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"4015.19.11.10","4","Disposable","[""doz. prs.""]","","","","",""
"4015.19.11.50","4","Other","[""doz. prs.""]","","","","",""
"4015.19.51.00","3","Other","[""doz. prs.""]","14%","Free(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","75%","",""
"4015.90.00","1","Other","","4%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR, MA,OM,P, PA,PE,S,SG)","25%","",""
"4015.90.00.10","2","Aprons","[""doz.""]","","","","",""
"4015.90.00.50","2","Other","[""doz.""]","","","","",""
"4016","0","Other articles of vulcanized rubber other than hard rubber:","","","","","",""
"4016.10.00.00","1","Of cellular rubber","[""kg""]","Free","","25%","",""
"","1","Other:","","","","","",""
"4016.91.00.00","2","Floor coverings and mats","[""kg""]","2.7%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"4016.92.00.00","2","Erasers","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"4016.93","2","Gaskets, washers and other seals:","","","","","",""
"4016.93.10","3","Of a kind used in the automotive goods of chapter 87","","2.5%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4016.93.10.10","4","O-Rings","[""kg""]","","","","",""
"4016.93.10.20","4","Oil seals","[""No."",""kg""]","","","","",""
"4016.93.10.50","4","Other","[""kg""]","","","","",""
"4016.93.50","3","Other","","2.5%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4016.93.50.10","4","O-Rings","[""kg""]","","","","",""
"4016.93.50.20","4","Oil seals","[""No."",""kg""]","","","","",""
"4016.93.50.50","4","Other","[""kg""]","","","","",""
"4016.94.00.00","2","Boat or dock fenders, whether or not inflatable","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.95.00.00","2","Other inflatable articles","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4016.99","2","Other:","","","","","",""
"4016.99.03.00","3","Containers, with or without their closures, of a kind used for the packing, transporting or marketing of merchandise","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.05.00","3","Household articles not elsewhere specified or included","[""kg""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.10.00","3","Handles and knobs","[""kg""]","3.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","57.5%","",""
"4016.99.15.00","3","Caps, lids, seals, stoppers and other closures","[""kg""]","2.7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.20.00","3","Toys for pets","[""kg""]","4.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"","3","Other:","","","","","",""
"","4","Of natural rubber:","","","","","",""
"4016.99.30.00","5","Vibration control goods of a kind used in the vehicles of headings 8701 through 8705","[""kg""]","Free","","35%","",""
"4016.99.35","5","Other","","Free","","35%","",""
"4016.99.35.10","6","Rubber bands","[""kg""]","","","","",""
"4016.99.35.50","6","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"4016.99.55.00","5","Vibration control goods of a kind used in the vehicles of headings 8701 through 8705","[""kg""]","2.5%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.60","5","Other","","2.5%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.60.10","6","Mechanical articles for motor vehicles","[""kg""]","","","","",""
"4016.99.60.50","6","Other","[""kg""]","","","","",""
"4017.00.00.00","0","Hard rubber (for example, ebonite) in all forms, including waste and scrap; articles of hard rubber","[""kg""]","2.7%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
