HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8438.40.00.00","1","Brewery machinery","[""No.""]","2.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8438.50.00","1","Machinery for the preparation of meat or poultry","","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8438.50.00.10","2","Meat- and poultry-packing plant machinery","[""No.""]","","","","",""
"8438.50.00.90","2","Other","[""No.""]","","","","",""
"8438.60.00.00","1","Machinery for the preparation of fruits, nuts or vegetables","[""No.""]","Free","","35%","",""
"8438.80.00.00","1","Other machinery","[""No.""]","Free","","40%","",""
"8438.90","1","Parts:","","","","","",""
"8438.90.10.00","2","Of machinery for sugar manufacture","[""No.""]","Free","","Free","",""
"8438.90.90","2","Other","","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8438.90.90.15","3","Of bakery machinery and machinery for the manufacture of macaroni, spaghetti or similar products","[""No.""]","","","","",""
"8438.90.90.30","3","Of machinery for the manufacture of confectionery, cocoa or chocolate","[""No.""]","","","","",""
"8438.90.90.60","3","Of machinery for the preparation of meat or poultry","[""No.""]","","","","",""
"8438.90.90.90","3","Other","[""No.""]","","","","",""
"8439","0","Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard (other than the machinery of heading 8419); parts thereof:","","","","","",""
"8439.10.00","1","Machinery for making pulp of fibrous cellulosic material","","Free","","35%","",""
"8439.10.00.10","2","New","[""No.""]","","","","",""
"8439.10.00.90","2","Used or rebuilt","[""No.""]","","","","",""
"8439.20.00","1","Machinery for making paper or paperboard","","Free","","35%","",""
"8439.20.00.10","2","New","[""No.""]","","","","",""
"8439.20.00.90","2","Used or rebuilt","[""No.""]","","","","",""
"8439.30.00.00","1","Machinery for finishing paper or paperboard","[""No.""]","Free","","35%","",""
"","1","Parts:","","","","","",""
"8439.91","2","Of machinery for making pulp of fibrous cellulosic materials:","","","","","",""
"8439.91.10.00","3","Bed plates, roll bars and other stock-treating parts","[""No.""]","Free","","20%","",""
"8439.91.90.00","3","Other","[""No.""]","Free","","35%","",""
"8439.99","2","Other:","","","","","",""
"8439.99.10.00","3","Of machinery for making paper or paperboard","[""No.""]","Free","","35%","",""
"8439.99.50.00","3","Of machinery for finishing paper or paperboard","[""No.""]","Free","","35%","",""
"8440","0","Bookbinding machinery, including book-sewing machines, and parts thereof:","","","","","",""
"8440.10.00.00","1","Machinery","[""No.""]","Free","","25%","",""
"8440.90.00.00","1","Parts","[""No.""]","Free","","25%","",""
"8441","0","Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds, and parts thereof:","","","","","",""
"8441.10.00.00","1","Cutting machines","[""No.""]","Free","","35%","",""
"8441.20.00.00","1","Machines for making bags, sacks or envelopes","[""No.""]","Free","","35%","",""
"8441.30.00.00","1","Machines for making cartons, boxes, cases, tubes, drums or similar containers, other than by molding","[""No.""]","Free","","35%","",""
"8441.40.00.00","1","Machines for molding articles in paper pulp, paper or paperboard","[""No.""]","Free","","35%","",""
"8441.80.00.00","1","Other machinery","[""No.""]","Free","","35%","",""
"8441.90.00.00","1","Parts","[""No.""]","Free","","35%","",""
"8442","0","Machinery, apparatus and equipment (other than the machines of headings 8456 to 8465), for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones, prepared for printing purposes (for example, planed, grained or polished); parts thereof:","","","","","",""
"8442.30.01","1","Machinery, apparatus and equipment","","Free","","Free","",""
"8442.30.01.10","2","Phototypesetting and composing machines","[""No.""]","","","","",""
"8442.30.01.50","2","Other machinery, apparatus and equipment","[""No.""]","","","","",""
"8442.40.00.00","1","Parts of the foregoing machinery, apparatus or equipment","[""No.""]","Free","","Free","",""
"8442.50","1","Plates, cylinders and other printing components; plates, cylinders and lithographic stones, prepared for printing purposes (for example, planed, grained or polished):","","","","","",""
"8442.50.10.00","2","Plates","[""No.""]","Free","","25%","",""
"8442.50.90.00","2","Other","[""No.""]","Free","","60%","",""
"8443","0","Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof:","","","","","",""
"","1","Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442:","","","","","",""
"8443.11","2","Offset printing machinery, reel-fed:","","","","","",""
"8443.11.10.00","3","Double-width newspaper printing presses","[""No.""]","3.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8443.11.50.00","3","Other","[""No.""]","Free","","25%","",""
"8443.12.00.00","2","Offset printing machinery, sheet-fed, office type (using sheets with one side not exceeding <il>22 cm</il> and the other side not exceeding <il>36 cm</il> in the unfolded state)","[""No.""]","Free","","25%","",""
"8443.13.00.00","2","Other offset printing machinery","[""No.""]","Free","","25%","",""
"8443.14.00.00","2","Letterpress printing machinery, reel fed, excluding flexographic printing","[""No.""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8443.15.00.00","2","Letterpress printing machinery, other than reel fed, excluding flexographic printing","[""No.""]","Free","","25%","",""
"8443.16.00.00","2","Flexographic printing machinery","[""No.""]","2.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8443.17.00.00","2","Gravure printing machinery","[""No.""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8443.19","2","Other:","","","","","",""
"8443.19.20.00","3","Textile printing machinery","[""No.""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8443.19.30.00","3","Other","[""No.""]","Free","","25%","",""
"","1","Other printers, copying machines and facsimile machines, whether or not combined:","","","","","",""
"8443.31.00.00","2","Machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network","[""No.""]","Free","","35%","",""
"8443.32","2","Other, capable of connecting to an automatic data processing machine or to a network:","","","","","",""
"8443.32.10","3","Printer units","","Free","","35%","",""
"","4","Laser:","","","","","",""
"8443.32.10.10","5","Capable of producing more than 20 pages per minute","[""No.""]","","","","",""
"8443.32.10.20","5","Other","[""No.""]","","","","",""
"8443.32.10.30","4","Light bar electronic type","[""No.""]","","","","",""
"8443.32.10.40","4","Ink jet","[""No.""]","","","","",""
"8443.32.10.50","4","Thermal transfer","[""No.""]","","","","",""
"8443.32.10.60","4","Ionographic","[""No.""]","","","","",""
"8443.32.10.70","4","Daisy wheel","[""No.""]","","","","",""
"8443.32.10.80","4","Dot matrix","[""No.""]","","","","",""
"8443.32.10.90","4","Other","[""No.""]","","","","",""
"8443.32.50.00","3","Other","[""No.""]","Free","","35%","",""
"8443.39","2","Other:","","","","","",""
"","3","Copying machines:","","","","","",""
"","4","Electrostatic photocopying apparatus:","","","","","",""
"8443.39.10.00","5","Operating by reproducing the original image directly onto the copy (direct process)","[""No.""]","Free","","35%","",""
"8443.39.20.00","5","Operating by reproducing the original image via an intermediate onto the copy (indirect process)","[""No.""]","Free","","35%","",""
"","4","Other photocopying apparatus:","","","","","",""
"8443.39.30.00","5","Incorporating an optical system","[""No.""]","Free","","35%","",""
"8443.39.40.00","5","Of the contact type","[""No.""]","Free","","35%","",""
"8443.39.50.00","4","Thermocopying apparatus","[""No.""]","Free","","35%","",""
"8443.39.60.00","4","Other","[""No.""]","Free","","35%","",""
"8443.39.90.00","3","Other","[""No.""]","Free","","35%","",""
"","1","Parts and accessories:","","","","","",""
"8443.91","2","Parts and accessories of printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442:","","","","","",""
"8443.91.10.00","3","Machines for uses ancillary to printing","[""No.""]","Free","","25%","",""
"8443.91.20.00","3","Parts for textile printing machinery","[""No.""]","Free","","40%","",""
"8443.91.30.00","3","Other","[""No.""]","Free","","25%","",""
"8443.99","2","Other:","","","","","",""
"8443.99.10.00","3","Accessory and auxiliary machines which are intended for attachment to an electrostatic photocopier and which do not operate independently of such photocopier","[""No.""]","Free","","35%","",""
"","3","Parts and accessories of printers:","","","","","",""
"8443.99.20","4","Parts of printer units of subheading 8443.32.10 specified in additional U.S. note 2 to this chapter","","Free","","35%","",""
"8443.99.20.10","5","Ink cartridges","[""No.""]","","","","",""
"8443.99.20.50","5","Other","[""No.""]","","","","",""
"8443.99.25","4","Other","","Free","","35%","",""
"8443.99.25.10","5","Ink cartridges","[""No.""]","","","","",""
"8443.99.25.50","5","Other","[""No.""]","","","","",""
"","3","Parts and accessories of facsimile machines:","","","","","",""
"8443.99.30.00","4","Parts of facsimile machines specified in additional U.S. note 3 to this chapter","[""No.""]","Free","","35%","",""
"8443.99.35.00","4","Other","[""No.""]","Free","","35%","",""
"","3","Parts and accessories of copying machines:","","","","","",""
"8443.99.40.00","4","Parts of photocopying apparatus of subheading 8443.39.20 specified in additional U.S. note 4 to this chapter","[""No.""]","Free","","35%","",""
"8443.99.45.00","4","Other","[""No.""]","Free","","35%","",""
"8443.99.50","3","Other","","Free","","35%","",""
"","4","For the goods of subheading 8443.31:","","","","","",""
"8443.99.50.11","5","Ink cartridges","[""No.""]","","","","",""
"8443.99.50.15","5","Other","[""No.""]","","","","",""
"8443.99.50.50","4","Other","[""No.""]","","","","",""
"8444.00.00","0","Machines for extruding, drawing, texturing or cutting man-made textile materials","","Free","","40%","",""
"8444.00.00.10","1","Texturing machines","[""No.""]","","","","",""
"8444.00.00.90","1","Other","[""No.""]","","","","",""
"8445","0","Machines for preparing textile fibers; spinning, doubling or twisting machines and other machinery for producing textile yarns; textile reeling or winding (including weft winding) machines and machines for preparing textile yarns for use on the machines of heading 8446 or 8447:","","","","","",""
"","1","Machines for preparing textile fibers:","","","","","",""
"8445.11.00.00","2","Carding machines","[""No.""]","Free","","40%","",""
"8445.12.00.00","2","Combing machines","[""No.""]","Free","","40%","",""
"8445.13.00.00","2","Drawing or roving machines","[""No.""]","Free","","40%","",""
"8445.19.00","2","Other","","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8445.19.00.40","3","Cotton gins","[""No.""]","","","","",""
"8445.19.00.80","3","Other","[""No.""]","","","","",""
"8445.20.00.00","1","Textile spinning machines","[""No.""]","Free","","40%","",""
"8445.30.00","1","Textile doubling or twisting machines","","Free","","40%","",""
"8445.30.00.10","2","Textile twisting machines","[""No.""]","","","","",""
"8445.30.00.90","2","Other","[""No.""]","","","","",""
"8445.40.00.00","1","Textile winding (including weft winding) or reeling machines","[""No.""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8445.90.00.00","1","Other","[""No.""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8446","0","Weaving machines (looms):","","","","","",""
"8446.10.00","1","For weaving fabrics of a width not exceeding <il>30 cm</il>","","Free","","40%","",""
"8446.10.00.10","2","Power looms","[""No.""]","","","","",""
"8446.10.00.90","2","Other","[""No.""]","","","","",""
"","1","For weaving fabrics of a width exceeding <il>30 cm</il>, shuttle type:","","","","","",""
"8446.21","2","Power looms:","","","","","",""
"8446.21.10.00","3","For weaving fabrics of a width exceeding 4.9 m","[""No.""]","Free","","40%","",""
"8446.21.50.00","3","Other","[""No.""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8446.29.00.00","2","Other","[""No.""]","Free","","40%","",""
"8446.30","1","For weaving fabrics of a width exceeding <il>30 cm</il>, shuttleless type:","","","","","",""
"8446.30.10","2","Power looms for weaving fabrics of a width exceeding <il>4.9 m</il>","","Free","","40%","",""
"8446.30.10.10","3","Rapier type","[""No.""]","","","","",""
"8446.30.10.20","3","Jet type","[""No.""]","","","","",""
"8446.30.10.30","3","Other","[""No.""]","","","","",""
"8446.30.50","2","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8446.30.50.10","3","Rapier type","[""No.""]","","","","",""
"8446.30.50.20","3","Jet type","[""No.""]","","","","",""
"8446.30.50.30","3","Other","[""No.""]","","","","",""
"8447","0","Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting:","","","","","",""
"","1","Circular knitting machines:","","","","","",""
"8447.11","2","With cylinder diameter not exceeding <il>165 mm:</il>","","","","","",""
"8447.11.10.00","3","For knitting hosiery","[""No.""]","Free","","40%","",""
"8447.11.90","3","Other","","Free","","40%","",""
"8447.11.90.10","4","Open-top cylinder machines","[""No.""]","","","","",""
"8447.11.90.20","4","Cylinder and dial machines","[""No.""]","","","","",""
"8447.11.90.90","4","Other","[""No.""]","","","","",""
"8447.12","2","With cylinder diameter exceeding <il>165 mm:</il>","","","","","",""
"8447.12.10.00","3","For knitting hosiery","[""No.""]","Free","","40%","",""
"8447.12.90","3","Other","","Free","","40%","",""
"8447.12.90.10","4","Open-top cylinder machines","[""No.""]","","","","",""
"8447.12.90.20","4","Cylinder and dial machines","[""No.""]","","","","",""
"8447.12.90.90","4","Other","[""No.""]","","","","",""
"8447.20","1","Flat knitting machines; stitch-bonding machines:","","","","","",""
"","2","V-bed flat knitting machines:","","","","","",""
"8447.20.20.00","3","Power driven flat knitting machines over <il>50.8 cm</il> in width","[""No.""]","Free","","40%","",""
"8447.20.30.00","3","Other","[""No.""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8447.20.40.00","2","Warp knitting machines","[""No.""]","Free","","40%","",""
"8447.20.60.00","2","Other","[""No.""]","Free","","40%","",""
